age,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,monthly_debt_obligations,debt_to_income_ratio,loan_to_income_ratio,estimated_monthly_installment,high_risk_flag,marital_status_Married,marital_status_Single,education_High School,education_Post Graduate,employment_type_Salaried,employment_type_Self-Employed,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Medical,loan_purpose_Personal
52,2.4,120000.0,10.1,0,77.2,1,3,188525.0,12,3997.0,0.4,1.571,15710.0,1,False,True,False,True,True,False,False,True,False,False,False
49,4.3,120000.0,5.4,1,22.7,0,2,84388.0,36,3028.0,0.303,0.703,2344.0,0,True,False,True,False,True,False,False,False,False,True,False
57,10.6,120000.0,2.4,1,5.7,4,1,120604.0,48,854.0,0.085,1.005,2513.0,0,False,True,False,False,True,False,False,False,True,False,False
39,1.2,120000.0,1.2,1,57.1,0,1,50479.0,24,1899.0,0.19,0.421,2103.0,0,True,False,False,False,False,True,False,False,False,True,False
34,15.7,120000.0,7.5,3,36.3,0,0,50000.0,36,4413.0,0.441,0.417,1389.0,1,True,False,True,False,True,False,False,False,True,False,False
33,4.7,120000.0,2.6,0,11.8,6,1,73220.0,60,2472.0,0.247,0.61,1220.0,0,True,False,True,False,True,False,False,False,True,False,False
63,7.3,120000.0,2.6,0,56.1,3,2,89090.0,48,3293.0,0.329,0.742,1856.0,0,True,False,False,False,False,True,False,False,False,False,True
36,1.4,120000.0,2.0,3,20.8,0,1,50000.0,48,1815.0,0.182,0.417,1042.0,1,True,False,True,False,False,True,False,False,False,False,True
58,2.9,120000.0,1.7,0,38.0,3,0,50000.0,12,5041.0,0.504,0.417,4167.0,1,False,False,False,False,True,False,False,False,True,False,False
42,25.5,120000.0,3.2,2,10.0,0,0,50000.0,12,538.0,0.054,0.417,4167.0,0,False,True,False,False,False,True,False,True,False,False,False
42,11.7,120000.0,5.4,1,80.7,0,0,67313.0,48,1576.0,0.158,0.561,1402.0,1,False,True,True,False,False,False,True,False,False,False,False
38,5.2,120000.0,0.2,0,15.5,2,1,101260.0,24,4225.0,0.422,0.844,4219.0,0,False,True,False,True,False,True,False,False,False,False,True
36,3.5,120000.0,0.3,0,7.6,0,2,93543.0,48,670.0,0.067,0.78,1949.0,0,True,False,True,False,True,False,False,False,False,False,False
34,12.6,120000.0,8.6,0,47.8,1,0,50000.0,60,3125.0,0.312,0.417,833.0,0,True,False,True,False,True,False,False,False,False,False,False
62,11.3,120000.0,1.1,2,54.9,0,0,139994.0,12,1475.0,0.148,1.167,11666.0,0,False,True,False,False,True,False,False,False,False,True,False
28,2.5,120000.0,6.4,2,43.0,0,0,93701.0,36,2191.0,0.219,0.781,2603.0,0,True,False,False,False,True,False,False,False,False,False,False
39,4.4,120000.0,7.3,2,30.4,2,0,60615.0,36,1984.0,0.198,0.505,1684.0,0,True,False,True,False,True,False,False,False,False,False,True
26,6.4,120000.0,14.8,3,31.4,1,2,92366.0,60,2244.0,0.224,0.77,1539.0,1,True,False,True,False,True,False,False,False,False,False,True
60,2.7,120000.0,2.6,2,32.5,2,2,50000.0,24,3989.0,0.399,0.417,2083.0,0,True,False,False,False,False,True,False,False,False,True,False
47,9.8,120000.0,5.7,1,27.8,2,3,374555.0,48,3087.0,0.309,3.121,7803.0,0,True,False,False,True,False,True,False,True,False,False,False
38,9.3,120000.0,11.6,0,40.3,0,2,139685.0,24,1778.0,0.178,1.164,5820.0,0,False,False,False,True,True,False,False,False,True,False,False
50,1.7,120000.0,0.5,0,55.9,2,3,127856.0,36,891.0,0.089,1.065,3552.0,0,True,False,True,False,True,False,False,False,False,True,False
64,0.1,120000.0,10.8,0,54.6,3,1,171118.0,36,2531.0,0.253,1.426,4753.0,0,False,True,True,False,True,False,False,False,False,True,False
63,0.9,120000.0,8.6,0,27.1,1,0,134959.0,12,2757.0,0.276,1.125,11247.0,0,True,False,True,False,False,True,False,False,False,True,False
27,6.8,120000.0,3.5,1,26.6,2,1,54247.0,24,1040.0,0.104,0.452,2260.0,0,True,False,True,False,True,False,False,False,False,True,False
61,0.9,120000.0,0.2,0,29.1,2,3,372678.0,60,2847.0,0.285,3.106,6211.0,0,False,True,False,False,True,False,False,False,False,False,True
54,0.7,120000.0,7.4,1,22.6,3,3,120597.0,36,3836.0,0.384,1.005,3350.0,0,False,True,True,False,False,True,False,False,False,True,False
25,1.6,120000.0,17.9,1,41.1,1,1,102424.0,12,2049.0,0.205,0.854,8535.0,0,True,False,True,False,False,True,False,False,False,False,True
44,3.2,120000.0,6.7,1,45.7,1,2,116415.0,48,3724.0,0.372,0.97,2425.0,0,True,False,True,False,False,False,True,False,False,False,False
21,11.8,120000.0,1.9,1,28.8,0,0,107173.0,12,507.0,0.051,0.893,8931.0,0,False,True,False,False,True,False,False,True,False,False,False
40,8.8,120000.0,9.3,1,59.4,3,2,50000.0,36,2831.0,0.283,0.417,1389.0,0,True,False,False,False,False,True,False,False,False,False,False
46,1.1,120000.0,2.3,1,64.7,1,0,50000.0,48,4430.0,0.443,0.417,1042.0,0,True,False,False,False,True,False,False,True,False,False,False
26,4.5,120000.0,1.5,0,5.7,0,1,50000.0,36,1467.0,0.147,0.417,1389.0,0,False,True,False,False,True,False,True,False,False,False,False
61,2.7,120000.0,20.5,0,38.9,2,1,111257.0,36,2391.0,0.239,0.927,3090.0,0,True,False,False,False,False,True,False,False,False,True,False
52,7.0,120000.0,3.9,1,59.3,2,0,320652.0,36,3486.0,0.349,2.672,8907.0,0,False,True,False,False,False,True,False,False,False,True,False
62,1.2,120000.0,2.4,4,16.5,0,1,220674.0,36,1769.0,0.177,1.839,6130.0,1,True,False,False,False,True,False,False,True,False,False,False
24,2.1,120000.0,23.1,1,54.2,2,1,50000.0,24,4332.0,0.433,0.417,2083.0,0,False,False,False,False,True,False,False,False,False,False,True
53,11.6,120000.0,9.2,1,56.1,1,1,437744.0,60,3771.0,0.377,3.648,7296.0,0,False,True,False,False,True,False,False,False,False,False,False
49,1.0,120000.0,0.1,1,59.7,2,2,300798.0,36,1991.0,0.199,2.507,8356.0,0,True,False,False,False,True,False,False,False,False,False,True
29,1.1,120000.0,0.6,0,56.6,3,3,133960.0,36,3748.0,0.375,1.116,3721.0,0,False,False,True,False,False,False,False,True,False,False,False
56,1.8,120000.0,2.3,1,59.6,1,0,71619.0,48,1905.0,0.19,0.597,1492.0,0,False,True,False,False,True,False,False,False,False,False,False
21,3.5,120000.0,2.8,0,38.5,1,2,143066.0,36,1869.0,0.187,1.192,3974.0,0,False,False,False,False,False,True,True,False,False,False,False
58,6.7,123042.0,28.0,0,30.4,2,0,65205.0,60,2247.0,0.219,0.53,1087.0,0,True,False,False,False,True,False,False,True,False,False,False
55,1.1,120000.0,24.2,0,69.6,0,1,60962.0,48,3361.0,0.336,0.508,1270.0,0,False,True,False,False,False,True,False,False,False,False,False
55,5.3,120000.0,4.9,1,15.0,0,3,477721.0,12,3687.0,0.369,3.981,39810.0,0,True,False,True,False,False,False,True,False,False,False,False
21,0.4,120000.0,9.4,2,0.8,2,0,127777.0,36,568.0,0.057,1.065,3549.0,0,True,False,False,True,False,False,False,False,False,False,False
38,17.4,120000.0,5.6,0,29.7,2,1,50000.0,60,3957.0,0.396,0.417,833.0,0,False,True,False,False,True,False,False,False,False,True,False
60,3.8,120000.0,13.1,0,46.4,3,1,238869.0,48,501.0,0.05,1.991,4976.0,0,True,False,False,False,False,True,False,False,True,False,False
35,10.0,120000.0,0.3,0,27.6,2,0,217558.0,60,4077.0,0.408,1.813,3626.0,0,False,False,False,True,True,False,False,False,False,True,False
40,11.8,120000.0,2.6,1,26.2,3,4,82202.0,12,1471.0,0.147,0.685,6850.0,0,True,False,False,True,True,False,True,False,False,False,False
22,4.3,120000.0,4.9,0,79.9,1,1,50000.0,36,4404.0,0.44,0.417,1389.0,1,True,False,True,False,False,False,False,False,False,True,False
51,8.0,120000.0,0.7,4,24.4,0,0,134446.0,36,750.0,0.075,1.12,3735.0,1,False,True,True,False,False,False,False,True,False,False,False
52,0.5,120000.0,5.2,2,61.2,1,1,222505.0,36,4605.0,0.46,1.854,6181.0,0,False,True,True,False,False,True,False,False,False,True,False
32,1.3,120000.0,13.4,0,26.7,3,2,69637.0,48,750.0,0.075,0.58,1451.0,0,True,False,False,False,True,False,False,True,False,False,False
51,7.4,120000.0,4.4,2,47.3,0,1,117509.0,48,4122.0,0.412,0.979,2448.0,0,True,False,False,True,True,False,False,False,False,True,False
54,7.3,120000.0,1.4,0,20.6,1,1,282967.0,36,1996.0,0.2,2.358,7860.0,0,True,False,False,False,True,False,False,False,True,False,False
27,12.2,120000.0,4.9,1,22.7,0,1,120418.0,36,944.0,0.094,1.003,3345.0,0,False,True,False,False,False,False,True,False,False,False,False
53,3.5,120000.0,17.6,1,47.4,0,0,71622.0,48,4814.0,0.481,0.597,1492.0,0,True,False,False,False,True,False,True,False,False,False,False
22,11.6,120000.0,1.2,0,34.1,1,1,146594.0,24,5425.0,0.542,1.222,6108.0,1,True,False,True,False,True,False,False,False,True,False,False
50,1.2,120000.0,2.7,2,56.0,0,1,52094.0,36,3920.0,0.392,0.434,1447.0,0,False,False,True,False,False,True,False,False,False,False,False
24,6.5,120000.0,2.3,2,56.8,0,0,91606.0,48,4993.0,0.499,0.763,1908.0,0,False,True,True,False,True,False,False,False,False,False,False
27,9.5,120000.0,0.5,1,31.5,2,0,50000.0,24,1915.0,0.192,0.417,2083.0,0,True,False,False,True,False,True,False,False,True,False,False
27,5.3,120000.0,3.3,1,52.9,1,2,84605.0,48,3192.0,0.319,0.705,1763.0,0,True,False,False,False,True,False,False,True,False,False,False
62,21.2,120000.0,1.9,1,17.3,0,0,50000.0,48,2531.0,0.253,0.417,1042.0,0,False,True,False,False,False,True,False,False,True,False,False
39,1.3,120000.0,0.8,0,57.2,2,2,50000.0,48,3626.0,0.363,0.417,1042.0,0,False,True,False,False,False,True,False,False,True,False,False
46,0.6,120000.0,6.5,0,52.7,0,2,123613.0,24,647.0,0.065,1.03,5151.0,0,True,False,False,False,False,False,False,False,False,False,True
24,1.9,120000.0,2.1,1,29.1,0,1,82147.0,60,2928.0,0.293,0.685,1369.0,0,True,False,True,False,True,False,False,False,False,False,False
55,0.2,120000.0,2.6,1,55.2,0,0,50026.0,24,2491.0,0.249,0.417,2084.0,0,True,False,True,False,True,False,True,False,False,False,False
42,2.4,120000.0,1.5,1,48.4,0,2,169825.0,48,2771.0,0.277,1.415,3538.0,0,False,True,False,True,True,False,False,False,True,False,False
24,2.8,120000.0,3.7,4,73.0,6,0,104698.0,48,1256.0,0.126,0.872,2181.0,1,True,False,False,False,True,False,False,False,False,False,False
58,9.8,120000.0,0.8,1,50.3,3,2,581211.0,24,1318.0,0.132,4.843,24217.0,0,True,False,False,True,True,False,False,False,False,True,False
22,1.1,120000.0,1.4,1,73.1,0,1,251441.0,48,2695.0,0.27,2.095,5238.0,0,False,True,True,False,True,False,False,False,False,False,True
56,0.5,120000.0,3.9,1,38.3,0,1,193942.0,36,2671.0,0.267,1.616,5387.0,0,True,False,False,True,False,False,False,False,False,True,False
23,8.4,120000.0,1.9,0,44.9,0,2,107713.0,12,2983.0,0.298,0.898,8976.0,0,False,True,False,False,True,False,False,False,False,True,False
53,15.2,120000.0,6.3,1,28.5,0,2,65223.0,12,2153.0,0.215,0.544,5435.0,0,False,False,False,False,True,False,False,False,False,True,False
49,6.9,120000.0,5.2,1,37.4,0,1,53676.0,24,5028.0,0.503,0.447,2236.0,1,False,True,False,False,True,False,False,False,False,False,False
22,0.6,120000.0,1.9,1,54.7,0,1,155217.0,48,1638.0,0.164,1.293,3234.0,0,False,True,False,False,True,False,False,False,False,False,False
40,0.1,120000.0,3.6,1,26.0,0,1,87158.0,24,2001.0,0.2,0.726,3632.0,0,False,True,False,False,True,False,False,False,False,False,True
48,1.7,120000.0,6.7,3,49.2,1,1,207898.0,24,2423.0,0.242,1.732,8662.0,1,True,False,True,False,True,False,False,True,False,False,False
55,0.4,120000.0,0.9,1,70.9,0,0,163528.0,36,4357.0,0.436,1.363,4542.0,0,True,False,False,False,False,False,True,False,False,False,False
47,4.9,120000.0,4.5,0,33.8,1,1,173029.0,60,1779.0,0.178,1.442,2884.0,0,False,True,False,False,False,False,True,False,False,False,False
24,8.0,120000.0,1.7,0,49.9,4,1,82038.0,48,2098.0,0.21,0.684,1709.0,0,True,False,False,True,True,False,False,False,False,True,False
21,0.5,120000.0,1.0,1,58.1,0,2,59719.0,60,2607.0,0.261,0.498,995.0,0,True,False,True,False,True,False,False,False,False,False,False
34,2.2,120000.0,19.2,3,70.6,1,2,77412.0,48,3174.0,0.317,0.645,1613.0,1,False,True,True,False,False,True,False,False,False,False,False
61,11.2,120000.0,1.1,2,57.3,0,2,85949.0,60,5022.0,0.502,0.716,1432.0,1,False,True,False,False,True,False,False,True,False,False,False
64,2.3,120000.0,7.3,2,33.2,1,0,209444.0,12,2702.0,0.27,1.745,17454.0,0,False,True,True,False,True,False,True,False,False,False,False
34,1.1,120000.0,12.2,0,58.2,2,0,82574.0,48,1797.0,0.18,0.688,1720.0,0,True,False,False,False,True,False,False,False,False,False,False
52,1.9,120000.0,7.6,0,27.8,1,0,151748.0,36,4359.0,0.436,1.265,4215.0,0,False,False,False,False,False,False,False,False,False,False,True
30,2.7,120000.0,1.4,1,12.0,1,2,139975.0,36,3850.0,0.385,1.166,3888.0,0,False,False,False,False,False,True,False,False,False,False,False
58,0.9,120000.0,2.6,1,18.4,0,2,50000.0,60,2404.0,0.24,0.417,833.0,0,True,False,True,False,True,False,False,False,False,True,False
58,0.3,120000.0,27.8,0,41.6,3,2,238514.0,48,3286.0,0.329,1.988,4969.0,0,False,True,True,False,True,False,False,False,False,False,True
53,0.2,120000.0,9.4,0,20.5,0,0,50000.0,24,4597.0,0.46,0.417,2083.0,0,True,False,True,False,True,False,False,False,True,False,False
52,0.4,120000.0,1.1,0,56.6,1,2,162998.0,48,4271.0,0.427,1.358,3396.0,0,True,False,False,False,False,True,False,False,True,False,False
54,7.1,120000.0,1.9,1,13.8,0,2,398619.0,60,4892.0,0.489,3.322,6644.0,0,True,False,True,False,True,False,False,True,False,False,False
49,0.1,120000.0,12.2,1,35.1,1,0,532629.0,12,577.0,0.058,4.439,44386.0,0,True,False,False,False,False,True,False,True,False,False,False
55,0.5,120000.0,1.8,1,69.6,0,1,89721.0,48,1867.0,0.187,0.748,1869.0,0,True,False,True,False,False,False,True,False,False,False,False
53,3.3,120000.0,0.9,1,62.8,1,0,56372.0,36,1930.0,0.193,0.47,1566.0,0,True,False,False,False,True,False,False,False,False,False,True
50,0.4,127504.0,5.3,1,63.2,4,0,143395.0,24,3187.0,0.3,1.125,5975.0,0,False,False,False,False,True,False,True,False,False,False,False
37,0.2,120000.0,2.3,1,44.8,0,1,115123.0,36,787.0,0.079,0.959,3198.0,0,True,False,True,False,True,False,False,False,False,True,False
52,1.6,120000.0,2.1,2,37.8,1,2,164670.0,36,5128.0,0.513,1.372,4574.0,1,True,False,False,False,True,False,False,True,False,False,False
55,6.2,120000.0,7.4,0,38.9,2,1,111510.0,36,4927.0,0.493,0.929,3098.0,0,False,True,True,False,False,True,True,False,False,False,False
38,0.4,120000.0,7.2,1,31.9,0,0,80255.0,36,3151.0,0.315,0.669,2229.0,0,False,False,False,True,True,False,False,False,False,False,False
51,7.1,120000.0,20.2,1,42.5,0,1,94476.0,36,2512.0,0.251,0.787,2624.0,0,True,False,False,False,True,False,False,False,True,False,False
42,0.9,120000.0,4.5,2,27.9,1,1,139141.0,36,516.0,0.052,1.16,3865.0,0,False,False,False,False,True,False,False,False,False,False,True
40,8.5,163669.0,26.5,2,21.5,1,0,120078.0,48,2469.0,0.181,0.734,2502.0,0,True,False,False,True,False,False,False,False,False,False,False
46,2.1,120000.0,8.3,3,39.2,1,0,272342.0,48,604.0,0.06,2.27,5674.0,1,True,False,False,True,True,False,False,False,False,False,True
26,0.2,120000.0,2.0,2,51.5,0,1,206268.0,36,3043.0,0.304,1.719,5730.0,0,False,True,True,False,True,False,False,True,False,False,False
58,3.9,120000.0,9.0,0,48.0,0,1,56918.0,24,4729.0,0.473,0.474,2372.0,0,False,False,True,False,False,True,False,False,False,False,False
46,8.5,120000.0,3.4,0,86.7,1,2,134072.0,60,4310.0,0.431,1.117,2235.0,1,False,True,False,True,True,False,False,False,False,False,False
28,3.5,120000.0,4.2,1,38.5,3,1,210784.0,36,4520.0,0.452,1.757,5855.0,0,True,False,False,True,True,False,False,False,False,True,False
62,9.7,120000.0,2.1,1,26.4,3,3,96938.0,36,2487.0,0.249,0.808,2693.0,0,False,True,True,False,True,False,False,True,False,False,False
35,4.1,120000.0,2.0,1,10.8,4,1,72441.0,48,3417.0,0.342,0.604,1509.0,0,False,True,False,False,True,False,False,False,False,False,True
28,4.4,120000.0,0.5,1,18.4,1,2,50000.0,36,2358.0,0.236,0.417,1389.0,0,True,False,False,True,True,False,False,False,False,True,False
22,3.1,120000.0,6.1,0,32.2,3,1,121763.0,60,4196.0,0.42,1.015,2029.0,0,True,False,True,False,True,False,False,False,False,False,True
28,2.5,120000.0,15.3,1,76.3,2,1,64523.0,36,1204.0,0.12,0.538,1792.0,1,False,False,False,True,False,False,False,False,False,False,False
48,22.9,120000.0,5.4,2,25.8,0,3,105746.0,24,4415.0,0.442,0.881,4406.0,0,True,False,False,True,False,False,False,False,False,True,False
47,0.8,120000.0,9.7,1,19.8,0,0,146701.0,36,5475.0,0.548,1.223,4075.0,1,True,False,False,True,True,False,False,True,False,False,False
36,6.2,120000.0,1.6,0,66.0,0,2,50000.0,48,3299.0,0.33,0.417,1042.0,0,False,False,False,True,False,True,False,False,False,True,False
59,33.7,120000.0,1.9,0,44.3,1,1,124306.0,36,4784.0,0.478,1.036,3453.0,0,False,True,False,False,True,False,False,False,True,False,False
33,1.6,120000.0,11.9,4,43.7,0,0,165056.0,12,2413.0,0.241,1.375,13755.0,1,True,False,False,True,True,False,True,False,False,False,False
31,1.7,120000.0,7.0,2,40.5,1,2,76461.0,36,3621.0,0.362,0.637,2124.0,0,True,False,False,True,True,False,False,False,False,False,False
59,2.6,120000.0,2.0,0,38.3,3,2,142305.0,36,3768.0,0.377,1.186,3953.0,0,True,False,True,False,True,False,False,False,True,False,False
43,1.4,120000.0,2.4,1,66.6,1,1,77300.0,12,4223.0,0.422,0.644,6442.0,0,False,True,True,False,True,False,False,False,False,False,False
22,7.4,120000.0,7.9,0,20.5,0,2,104488.0,48,2994.0,0.299,0.871,2177.0,0,True,False,False,True,True,False,False,False,False,True,False
30,0.4,120000.0,0.9,2,29.5,1,0,77170.0,36,4577.0,0.458,0.643,2144.0,0,False,True,True,False,True,False,False,True,False,False,False
33,1.4,120000.0,3.2,2,34.1,2,1,111905.0,60,4928.0,0.493,0.933,1865.0,0,False,True,True,False,False,True,True,False,False,False,False
33,3.2,120000.0,5.7,2,47.9,0,2,57332.0,60,3331.0,0.333,0.478,956.0,0,False,True,False,True,True,False,False,False,False,False,False
25,1.0,120000.0,6.0,0,24.3,1,3,59588.0,60,5440.0,0.544,0.497,993.0,1,False,True,True,False,True,False,False,False,False,True,False
24,0.8,120000.0,1.9,2,68.0,1,0,52032.0,36,1037.0,0.104,0.434,1445.0,0,True,False,True,False,False,True,False,False,False,True,False
52,3.3,120000.0,21.6,1,56.7,1,1,55725.0,48,3280.0,0.328,0.464,1161.0,0,False,False,False,False,True,False,True,False,False,False,False
55,9.7,120000.0,2.0,0,34.3,1,0,167733.0,24,1678.0,0.168,1.398,6989.0,0,False,True,False,True,False,False,False,False,False,False,False
46,3.9,120000.0,11.6,1,35.1,2,1,94359.0,36,2844.0,0.284,0.786,2621.0,0,False,True,False,True,False,True,False,False,False,False,True
47,18.9,120000.0,5.6,0,24.7,2,0,157333.0,36,2879.0,0.288,1.311,4370.0,0,True,False,False,False,True,False,True,False,False,False,False
34,1.0,120000.0,13.5,1,12.9,1,2,50000.0,48,4341.0,0.434,0.417,1042.0,0,True,False,True,False,True,False,False,False,True,False,False
60,11.1,155820.0,11.5,2,14.5,1,2,97415.0,36,3667.0,0.282,0.625,2706.0,0,True,False,True,False,False,True,False,False,False,False,False
46,2.3,120000.0,1.3,1,58.9,2,2,218184.0,36,4430.0,0.443,1.818,6061.0,0,False,True,True,False,False,False,False,False,False,False,True
28,2.4,120000.0,1.9,0,38.3,3,1,53550.0,48,4282.0,0.428,0.446,1116.0,0,False,False,False,False,False,True,True,False,False,False,False
60,3.2,120000.0,0.4,0,18.4,2,2,50000.0,60,1053.0,0.105,0.417,833.0,0,False,True,True,False,True,False,False,False,False,True,False
43,2.5,120000.0,2.2,1,31.0,1,1,152856.0,36,5310.0,0.531,1.274,4246.0,1,False,True,False,True,False,False,False,False,False,False,False
26,11.1,120000.0,1.9,1,27.7,1,0,263835.0,36,3589.0,0.359,2.199,7329.0,0,True,False,False,False,False,True,False,True,False,False,False
64,8.2,120000.0,1.6,1,11.2,2,2,143987.0,60,3178.0,0.318,1.2,2400.0,0,True,False,False,False,True,False,False,False,False,False,True
61,5.7,120000.0,3.4,4,23.0,2,1,59344.0,48,964.0,0.096,0.495,1236.0,1,True,False,True,False,True,False,True,False,False,False,False
40,2.7,120000.0,2.5,0,48.5,3,1,111170.0,60,4141.0,0.414,0.926,1853.0,0,False,False,False,False,False,False,False,False,False,False,True
31,3.0,120000.0,3.2,0,39.2,2,1,126405.0,24,5065.0,0.506,1.053,5267.0,1,True,False,False,True,True,False,False,True,False,False,False
21,2.6,120000.0,2.6,0,29.7,0,1,69325.0,36,3193.0,0.319,0.578,1926.0,0,True,False,False,True,False,True,False,False,False,True,False
47,0.9,120000.0,2.2,0,50.8,3,2,90983.0,24,5238.0,0.524,0.758,3791.0,1,False,True,True,False,False,True,False,True,False,False,False
61,1.3,120000.0,7.2,1,52.7,2,1,134718.0,36,873.0,0.087,1.123,3742.0,0,True,False,False,True,True,False,False,False,False,True,False
28,1.4,120000.0,2.2,0,17.0,1,0,166977.0,36,4488.0,0.449,1.391,4638.0,0,True,False,False,False,False,True,False,False,False,False,False
54,16.1,120000.0,6.6,0,47.5,2,0,121305.0,60,5092.0,0.509,1.011,2022.0,1,False,False,True,False,True,False,False,False,True,False,False
29,12.1,120000.0,0.7,0,77.8,2,1,139254.0,36,3742.0,0.374,1.16,3868.0,1,True,False,False,True,False,True,False,False,True,False,False
36,17.8,120000.0,4.0,1,12.2,1,0,131619.0,12,2849.0,0.285,1.097,10968.0,0,False,True,True,False,True,False,False,False,False,False,True
47,3.4,120000.0,6.3,1,35.2,1,2,113518.0,24,2275.0,0.228,0.946,4730.0,0,False,True,False,True,False,True,False,False,False,False,False
56,0.7,120000.0,11.4,0,2.6,2,2,109150.0,24,3740.0,0.374,0.91,4548.0,0,True,False,False,False,True,False,False,True,False,False,False
59,4.7,120000.0,23.1,0,65.4,1,0,95740.0,48,1818.0,0.182,0.798,1995.0,0,False,True,False,False,False,True,False,False,False,True,False
63,0.5,120000.0,13.5,0,50.5,1,2,255679.0,24,5107.0,0.511,2.131,10653.0,1,True,False,False,False,False,True,True,False,False,False,False
50,9.8,120000.0,3.8,0,58.0,0,1,101722.0,36,2625.0,0.262,0.848,2826.0,0,False,True,False,False,True,False,True,False,False,False,False
61,5.8,120000.0,1.5,0,16.9,1,1,81297.0,36,2911.0,0.291,0.677,2258.0,0,False,True,False,True,True,False,False,False,False,True,False
21,0.3,120000.0,3.8,0,43.3,1,1,131475.0,48,4389.0,0.439,1.096,2739.0,0,False,True,False,False,False,True,False,False,False,False,True
22,0.9,148519.0,15.3,0,52.2,1,1,147184.0,36,4376.0,0.354,0.991,4088.0,0,False,True,True,False,False,True,True,False,False,False,False
33,1.1,120000.0,18.4,1,18.3,0,2,110742.0,60,4145.0,0.414,0.923,1846.0,0,True,False,True,False,False,False,False,False,True,False,False
38,4.9,120000.0,5.6,0,19.6,1,1,194073.0,60,1894.0,0.189,1.617,3235.0,0,False,True,False,True,True,False,False,False,False,True,False
45,2.3,120000.0,4.5,0,7.9,1,1,214411.0,36,1056.0,0.106,1.787,5956.0,0,True,False,False,True,True,False,False,False,False,True,False
29,1.7,120000.0,15.3,1,29.5,0,1,96078.0,24,3308.0,0.331,0.801,4003.0,0,False,False,True,False,False,True,True,False,False,False,False
48,0.6,120000.0,8.5,2,21.3,3,2,156257.0,36,3285.0,0.328,1.302,4340.0,0,True,False,False,True,True,False,False,False,True,False,False
54,3.5,120000.0,1.5,2,38.5,2,1,380832.0,24,1943.0,0.194,3.174,15868.0,0,True,False,True,False,False,False,False,False,True,False,False
60,1.2,120000.0,4.7,0,60.3,1,1,324122.0,60,2911.0,0.291,2.701,5402.0,0,True,False,False,False,False,False,True,False,False,False,False
26,0.0,120000.0,19.7,0,44.4,0,1,75040.0,12,944.0,0.094,0.625,6253.0,0,False,True,True,False,False,False,False,False,True,False,False
22,6.6,120000.0,11.1,0,8.1,2,0,362304.0,36,3955.0,0.396,3.019,10064.0,0,True,False,True,False,True,False,False,False,True,False,False
25,3.1,120000.0,6.4,0,56.9,3,1,50833.0,48,4635.0,0.464,0.424,1059.0,0,False,True,False,False,True,False,False,False,False,True,False
54,0.6,120000.0,2.9,0,53.7,1,1,90406.0,36,1455.0,0.146,0.753,2511.0,0,False,False,False,True,False,False,False,True,False,False,False
37,8.3,120000.0,5.1,0,66.1,0,0,75442.0,60,1327.0,0.133,0.629,1257.0,0,False,True,False,False,True,False,False,False,False,False,False
42,12.7,120000.0,8.3,1,67.8,0,0,93119.0,48,2116.0,0.212,0.776,1940.0,0,False,True,True,False,True,False,False,False,False,False,True
32,2.4,120000.0,4.3,3,6.3,5,0,51301.0,36,2166.0,0.217,0.428,1425.0,1,False,True,True,False,False,True,False,False,False,False,True
48,12.6,120000.0,17.3,1,38.2,0,2,73849.0,24,5201.0,0.52,0.615,3077.0,1,True,False,True,False,True,False,False,True,False,False,False
46,4.4,120000.0,2.8,1,54.6,2,2,141835.0,48,4216.0,0.422,1.182,2955.0,0,True,False,False,False,True,False,False,False,False,False,False
46,1.5,120000.0,15.0,0,61.3,1,1,229387.0,48,4317.0,0.432,1.912,4779.0,0,True,False,False,False,True,False,False,False,False,False,True
59,1.2,120000.0,1.1,1,11.2,2,1,139933.0,24,3327.0,0.333,1.166,5831.0,0,False,True,False,True,False,True,False,False,False,True,False
60,6.7,120000.0,29.4,0,45.9,0,2,105016.0,36,4561.0,0.456,0.875,2917.0,0,False,True,False,False,False,True,False,True,False,False,False
31,4.6,120000.0,2.2,2,49.8,0,0,147848.0,36,706.0,0.071,1.232,4107.0,0,True,False,True,False,True,False,True,False,False,False,False
25,0.7,152864.0,4.2,0,56.6,2,3,108452.0,36,4104.0,0.322,0.709,3013.0,0,False,True,False,False,True,False,False,False,False,False,False
44,1.0,120000.0,4.9,4,7.6,1,1,77839.0,48,3074.0,0.307,0.649,1622.0,1,False,False,False,False,False,False,False,False,False,True,False
52,1.6,120000.0,0.5,0,52.1,0,2,112529.0,36,971.0,0.097,0.938,3126.0,0,True,False,True,False,False,True,False,False,False,True,False
30,2.4,120000.0,3.2,1,46.6,1,0,153053.0,24,5381.0,0.538,1.275,6377.0,1,False,True,True,False,False,False,True,False,False,False,False
37,2.3,120000.0,12.8,1,33.6,0,0,168787.0,36,3346.0,0.335,1.407,4689.0,0,False,False,True,False,False,True,False,False,False,True,False
42,9.4,120000.0,6.3,1,33.7,1,1,189667.0,60,4170.0,0.417,1.581,3161.0,0,True,False,True,False,False,True,False,False,True,False,False
31,3.0,120000.0,1.7,1,82.4,1,2,67739.0,48,3968.0,0.397,0.564,1411.0,1,True,False,False,False,False,True,False,False,True,False,False
