age,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,monthly_debt_obligations,debt_to_income_ratio,loan_to_income_ratio,estimated_monthly_installment,high_risk_flag,marital_status_Married,marital_status_Single,education_High School,education_Post Graduate,employment_type_Salaried,employment_type_Self-Employed,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Medical,loan_purpose_Personal,default_probability,actual_default,risk_score,risk_band,recommended_action
28,4.2,120000.0,1.9,0,47.1,1,1,119856.0,24,1621.0,0.162,0.999,4994.0,0,False,True,False,True,True,False,True,False,False,False,False,0.3065,0,716,High Risk,Manual underwriter review
59,2.6,120000.0,1.7,0,46.7,1,2,63168.0,12,1775.0,0.178,0.526,5264.0,0,False,False,False,False,True,False,False,True,False,False,False,0.3619,0,683,High Risk,Manual underwriter review
38,1.1,120000.0,0.2,0,47.7,1,0,137920.0,36,5308.0,0.531,1.149,3831.0,1,True,False,True,False,False,True,True,False,False,False,False,0.5728,0,556,Very High Risk,Decline
43,16.1,120000.0,7.0,3,45.2,0,0,132578.0,24,3049.0,0.305,1.105,5524.0,1,False,True,True,False,False,True,False,False,True,False,False,0.7414,0,455,Very High Risk,Decline
42,3.1,120000.0,5.6,0,26.1,0,3,150218.0,24,5462.0,0.546,1.252,6259.0,1,True,False,False,False,True,False,False,False,False,True,False,0.4486,0,631,High Risk,Manual underwriter review
31,4.6,120000.0,1.8,1,65.9,3,2,50000.0,48,3701.0,0.37,0.417,1042.0,0,False,True,False,True,True,False,False,False,True,False,False,0.7737,0,436,Very High Risk,Decline
28,0.9,195743.0,3.1,0,40.6,0,1,117934.0,48,6991.0,0.429,0.602,2457.0,0,True,False,False,False,True,False,False,False,False,False,False,0.4071,0,656,High Risk,Manual underwriter review
58,3.5,120000.0,14.6,0,55.3,1,0,82584.0,36,2059.0,0.206,0.688,2294.0,0,False,True,False,False,False,True,False,False,False,False,False,0.2699,0,738,Moderate Risk,Approve with conditions (higher rate / lower limit)
45,1.8,120000.0,5.5,2,14.5,0,1,74367.0,48,2537.0,0.254,0.62,1549.0,0,True,False,False,False,True,False,False,False,False,False,True,0.3915,0,665,High Risk,Manual underwriter review
49,2.4,120000.0,2.5,0,30.4,1,0,92778.0,48,3116.0,0.312,0.773,1933.0,0,False,True,True,False,True,False,False,False,False,False,True,0.3115,0,713,High Risk,Manual underwriter review
33,7.4,120000.0,6.2,0,2.7,1,1,168565.0,48,2283.0,0.228,1.405,3512.0,0,False,False,False,False,False,True,False,False,False,True,False,0.1602,0,804,Moderate Risk,Approve with conditions (higher rate / lower limit)
55,1.8,120000.0,4.9,0,19.4,0,1,128871.0,48,1649.0,0.165,1.074,2685.0,0,False,True,False,False,False,False,False,False,False,False,False,0.1812,0,791,Moderate Risk,Approve with conditions (higher rate / lower limit)
34,5.0,120000.0,2.4,1,8.9,2,1,98404.0,36,2326.0,0.233,0.82,2733.0,0,True,False,True,False,True,False,False,False,False,False,False,0.3115,0,713,High Risk,Manual underwriter review
37,2.0,120000.0,2.7,0,29.9,1,1,281066.0,48,4577.0,0.458,2.342,5856.0,0,True,False,False,False,False,False,False,False,False,False,True,0.4419,0,635,High Risk,Manual underwriter review
47,1.2,120000.0,10.7,1,54.9,0,1,85800.0,60,3323.0,0.332,0.715,1430.0,0,False,True,True,False,True,False,True,False,False,False,False,0.4969,0,602,High Risk,Manual underwriter review
47,1.0,120000.0,3.7,1,28.9,0,0,140734.0,60,3705.0,0.37,1.173,2346.0,0,False,True,False,True,True,False,False,False,False,False,True,0.3742,1,675,High Risk,Manual underwriter review
23,3.4,120000.0,6.4,0,31.8,2,0,177362.0,48,5181.0,0.518,1.478,3695.0,1,True,False,False,False,True,False,False,False,True,False,False,0.4083,0,655,High Risk,Manual underwriter review
41,29.7,120000.0,17.6,1,15.7,4,0,75255.0,36,2369.0,0.237,0.627,2090.0,0,False,True,True,False,True,False,False,True,False,False,False,0.2426,0,754,Moderate Risk,Approve with conditions (higher rate / lower limit)
33,7.9,120000.0,2.0,0,28.4,0,1,50000.0,24,558.0,0.056,0.417,2083.0,0,False,True,False,False,True,False,False,False,False,True,False,0.1932,0,784,Moderate Risk,Approve with conditions (higher rate / lower limit)
21,3.7,120000.0,1.6,1,31.7,2,1,60166.0,48,4460.0,0.446,0.501,1253.0,0,False,True,True,False,False,True,False,False,False,False,False,0.6573,0,506,Very High Risk,Decline
41,8.2,120000.0,7.5,1,40.7,1,1,114993.0,48,1565.0,0.156,0.958,2396.0,0,False,True,True,False,True,False,False,False,True,False,False,0.3988,0,661,High Risk,Manual underwriter review
29,0.9,120000.0,4.9,1,43.4,1,0,99949.0,36,4731.0,0.473,0.833,2776.0,0,True,False,True,False,False,True,False,False,False,False,False,0.6089,0,535,Very High Risk,Decline
51,1.2,120000.0,10.7,1,60.0,1,3,373968.0,24,2682.0,0.268,3.116,15582.0,0,False,True,False,False,False,False,False,False,True,False,False,0.6235,0,526,Very High Risk,Decline
39,2.1,120000.0,3.2,0,29.1,0,0,251928.0,36,4352.0,0.435,2.099,6998.0,0,False,True,True,False,True,False,False,False,False,True,False,0.3385,1,697,High Risk,Manual underwriter review
28,1.6,120000.0,1.5,0,6.9,2,1,70995.0,36,2746.0,0.275,0.592,1972.0,0,False,True,False,False,True,False,False,False,False,True,False,0.235,0,759,Moderate Risk,Approve with conditions (higher rate / lower limit)
53,2.1,120000.0,4.5,2,24.8,1,1,202377.0,48,1013.0,0.101,1.686,4216.0,0,False,True,False,True,True,False,False,False,False,False,True,0.367,0,680,High Risk,Manual underwriter review
52,2.2,120000.0,19.3,1,28.3,2,1,50000.0,36,5225.0,0.522,0.417,1389.0,1,True,False,False,True,True,False,False,True,False,False,False,0.3308,0,702,High Risk,Manual underwriter review
57,5.8,120000.0,0.1,1,45.3,0,0,206574.0,48,5348.0,0.535,1.721,4304.0,1,True,False,False,False,False,True,False,False,True,False,False,0.6769,0,494,Very High Risk,Decline
31,7.1,123120.0,8.9,1,16.6,3,0,64627.0,36,4902.0,0.478,0.525,1795.0,0,False,True,False,True,False,False,False,False,False,True,False,0.3998,0,660,High Risk,Manual underwriter review
38,4.0,120000.0,14.2,0,27.5,1,4,50000.0,36,2758.0,0.276,0.417,1389.0,0,False,True,True,False,False,True,False,True,False,False,False,0.3415,0,695,High Risk,Manual underwriter review
43,0.3,170722.0,2.6,1,30.9,0,1,111731.0,48,5156.0,0.362,0.654,2328.0,0,True,False,False,True,False,True,False,True,False,False,False,0.4391,0,637,High Risk,Manual underwriter review
28,6.6,120000.0,0.4,3,38.9,0,1,443116.0,24,3792.0,0.379,3.693,18463.0,1,False,False,True,False,False,True,False,False,False,True,False,0.7996,1,420,Very High Risk,Decline
54,3.7,120000.0,5.3,0,30.5,2,0,141870.0,36,3210.0,0.321,1.182,3941.0,0,False,True,True,False,False,True,False,True,False,False,False,0.3333,0,700,High Risk,Manual underwriter review
63,1.1,120000.0,0.2,1,67.5,1,1,85624.0,48,3387.0,0.339,0.714,1784.0,0,True,False,False,False,False,False,True,False,False,False,False,0.7031,1,478,Very High Risk,Decline
36,9.4,120000.0,4.2,0,44.1,2,0,227458.0,36,3318.0,0.332,1.895,6318.0,0,True,False,False,True,False,True,False,False,False,False,True,0.3889,0,667,High Risk,Manual underwriter review
30,13.5,120000.0,5.0,0,52.2,1,2,70268.0,12,1128.0,0.113,0.586,5856.0,0,True,False,False,False,True,False,False,False,False,True,False,0.347,0,692,High Risk,Manual underwriter review
34,2.8,120000.0,4.1,1,33.5,1,2,276250.0,60,3557.0,0.356,2.302,4604.0,0,False,True,False,False,True,False,False,False,False,False,False,0.5531,0,568,Very High Risk,Decline
46,0.3,120000.0,5.1,0,62.1,0,1,195859.0,24,3788.0,0.379,1.632,8161.0,0,True,False,False,False,False,False,False,False,False,True,False,0.5006,0,600,Very High Risk,Decline
49,11.5,120000.0,14.2,0,21.0,1,1,237873.0,36,1797.0,0.18,1.982,6608.0,0,False,True,False,False,True,False,False,True,False,False,False,0.1426,0,814,Low Risk,Approve
36,0.1,120000.0,4.7,1,59.9,1,2,73712.0,24,5007.0,0.501,0.614,3071.0,1,True,False,False,False,True,False,False,False,False,True,False,0.7377,1,457,Very High Risk,Decline
38,2.4,120000.0,6.2,1,46.1,2,1,175127.0,60,2618.0,0.262,1.459,2919.0,0,False,True,False,False,False,True,True,False,False,False,False,0.5467,0,572,Very High Risk,Decline
55,1.5,120000.0,20.5,0,21.7,0,2,130203.0,24,3703.0,0.37,1.085,5425.0,0,True,False,False,False,True,False,True,False,False,False,False,0.1495,0,810,Low Risk,Approve
46,2.8,162519.0,13.9,0,40.9,0,1,122005.0,60,2499.0,0.185,0.751,2033.0,0,True,False,False,True,True,False,True,False,False,False,False,0.1503,0,810,Moderate Risk,Approve with conditions (higher rate / lower limit)
27,2.0,120000.0,0.6,0,26.3,0,2,73122.0,60,4049.0,0.405,0.609,1219.0,0,False,True,False,False,True,False,True,False,False,False,False,0.4111,0,653,High Risk,Manual underwriter review
32,2.0,120000.0,11.3,1,15.3,0,1,102050.0,60,2245.0,0.224,0.85,1701.0,0,True,False,False,True,True,False,False,False,True,False,False,0.1869,0,788,Moderate Risk,Approve with conditions (higher rate / lower limit)
42,0.7,120000.0,15.6,0,64.6,3,0,85396.0,60,814.0,0.081,0.712,1423.0,0,False,False,False,False,True,False,False,True,False,False,False,0.239,0,757,Moderate Risk,Approve with conditions (higher rate / lower limit)
54,1.7,120000.0,4.3,2,29.5,0,2,143501.0,36,4405.0,0.44,1.196,3986.0,0,True,False,False,False,False,True,False,False,False,False,False,0.6781,0,493,Very High Risk,Decline
33,0.5,120000.0,6.4,3,33.5,4,0,56492.0,48,3271.0,0.327,0.471,1177.0,1,True,False,True,False,False,True,False,False,False,False,False,0.7442,0,453,Very High Risk,Decline
39,7.0,120000.0,15.4,1,63.8,2,0,53813.0,36,646.0,0.065,0.448,1495.0,0,True,False,True,False,True,False,False,False,False,False,False,0.3325,0,701,High Risk,Manual underwriter review
25,1.2,120000.0,2.0,1,60.3,1,1,167972.0,48,5493.0,0.549,1.4,3499.0,1,False,True,False,True,True,False,False,False,False,True,False,0.7452,0,453,Very High Risk,Decline
25,3.0,120000.0,2.0,0,61.9,1,0,220218.0,24,3076.0,0.308,1.835,9176.0,0,True,False,False,True,True,False,False,True,False,False,False,0.4264,0,644,High Risk,Manual underwriter review
60,4.7,120000.0,7.3,0,43.2,2,2,65477.0,36,4035.0,0.404,0.546,1819.0,0,False,False,False,True,True,False,False,False,False,False,True,0.4132,0,652,High Risk,Manual underwriter review
22,5.0,120000.0,7.0,0,15.1,1,3,159163.0,36,2848.0,0.285,1.326,4421.0,0,False,True,False,False,False,True,False,False,False,True,False,0.3185,0,709,High Risk,Manual underwriter review
60,0.6,120000.0,5.2,1,20.3,0,0,212451.0,36,841.0,0.084,1.77,5901.0,0,False,True,False,False,False,True,False,False,False,True,False,0.2129,0,772,Moderate Risk,Approve with conditions (higher rate / lower limit)
64,1.8,120000.0,1.8,0,32.6,2,0,102834.0,36,4743.0,0.474,0.857,2856.0,0,False,False,True,False,True,False,False,False,True,False,False,0.4199,0,648,High Risk,Manual underwriter review
33,7.0,120000.0,7.4,1,32.5,0,1,107513.0,48,1644.0,0.164,0.896,2240.0,0,True,False,False,False,True,False,False,False,True,False,False,0.3119,0,713,High Risk,Manual underwriter review
62,3.2,120000.0,4.2,3,28.4,3,1,80853.0,48,4697.0,0.47,0.674,1684.0,1,False,True,True,False,False,False,False,False,False,False,False,0.8096,1,414,Very High Risk,Decline
56,0.7,120000.0,0.1,1,42.7,3,1,124263.0,48,2516.0,0.252,1.036,2589.0,0,False,False,False,False,True,False,False,False,False,True,False,0.545,1,573,Very High Risk,Decline
35,2.4,120000.0,18.4,1,38.0,1,0,98400.0,48,954.0,0.095,0.82,2050.0,0,True,False,True,False,False,False,False,True,False,False,False,0.1936,0,784,Moderate Risk,Approve with conditions (higher rate / lower limit)
38,5.3,120000.0,2.2,3,31.6,3,0,81614.0,48,4867.0,0.487,0.68,1700.0,1,True,False,True,False,False,False,False,False,True,False,False,0.8236,0,406,Very High Risk,Decline
36,0.3,120000.0,0.9,1,56.4,1,1,80186.0,60,1730.0,0.173,0.668,1336.0,0,True,False,True,False,True,False,False,True,False,False,False,0.5469,0,572,Very High Risk,Decline
41,2.2,120000.0,8.7,1,39.2,0,1,54156.0,48,1007.0,0.101,0.451,1128.0,0,False,False,False,False,True,False,False,False,True,False,False,0.2844,0,729,Moderate Risk,Approve with conditions (higher rate / lower limit)
46,6.9,120000.0,1.8,1,51.0,1,0,81611.0,48,2406.0,0.241,0.68,1700.0,0,False,True,False,False,False,True,False,False,False,False,True,0.5674,0,560,Very High Risk,Decline
46,1.6,120000.0,8.9,0,76.6,0,1,67766.0,60,2057.0,0.206,0.565,1129.0,1,True,False,False,False,False,False,False,False,False,False,True,0.4431,0,634,High Risk,Manual underwriter review
58,1.8,120000.0,4.7,1,63.4,1,1,177214.0,60,5393.0,0.539,1.477,2954.0,1,False,True,True,False,False,True,False,False,True,False,False,0.7938,0,424,Very High Risk,Decline
44,3.5,120000.0,5.6,1,38.5,1,1,109069.0,36,4727.0,0.473,0.909,3030.0,0,False,True,False,False,True,False,True,False,False,False,False,0.5729,0,556,Very High Risk,Decline
47,28.3,120000.0,8.7,0,65.3,1,1,162223.0,36,3449.0,0.345,1.352,4506.0,0,False,True,True,False,True,False,False,False,True,False,False,0.5461,0,572,Very High Risk,Decline
40,6.3,120000.0,15.4,1,51.9,2,0,67822.0,36,2209.0,0.221,0.565,1884.0,0,True,False,False,True,False,True,False,False,True,False,False,0.3562,0,686,High Risk,Manual underwriter review
48,15.5,120000.0,10.2,1,28.8,2,1,188560.0,48,5308.0,0.531,1.571,3928.0,1,False,True,False,True,True,False,False,False,False,True,False,0.4866,0,608,High Risk,Manual underwriter review
55,0.2,120000.0,0.3,1,13.0,0,1,57593.0,12,1239.0,0.124,0.48,4799.0,0,True,False,False,True,True,False,False,False,False,False,False,0.1967,0,782,Moderate Risk,Approve with conditions (higher rate / lower limit)
33,1.8,120000.0,14.6,0,47.1,1,0,77169.0,36,3038.0,0.304,0.643,2144.0,0,False,True,False,False,True,False,False,False,False,True,False,0.2596,1,744,Moderate Risk,Approve with conditions (higher rate / lower limit)
26,3.7,120000.0,6.8,0,17.4,1,0,67378.0,24,3858.0,0.386,0.561,2807.0,0,False,False,False,False,False,True,False,False,False,True,False,0.2493,0,750,Moderate Risk,Approve with conditions (higher rate / lower limit)
51,2.2,120000.0,17.9,1,22.8,0,0,50000.0,36,5145.0,0.514,0.417,1389.0,1,True,False,True,False,True,False,False,False,False,False,True,0.2861,0,728,Moderate Risk,Approve with conditions (higher rate / lower limit)
37,1.4,120000.0,0.3,0,18.2,1,0,50164.0,48,4863.0,0.486,0.418,1045.0,0,True,False,True,False,False,False,False,True,False,False,False,0.3654,1,681,High Risk,Manual underwriter review
37,0.2,120000.0,1.8,2,38.6,0,1,125771.0,36,5306.0,0.531,1.048,3494.0,1,False,True,False,False,True,False,False,True,False,False,False,0.7491,1,451,Very High Risk,Decline
30,6.7,120000.0,3.9,2,29.0,3,2,192607.0,12,3964.0,0.396,1.605,16051.0,0,True,False,False,False,False,True,False,True,False,False,False,0.7189,0,469,Very High Risk,Decline
25,1.2,120000.0,0.0,2,42.4,1,2,152237.0,60,1947.0,0.195,1.269,2537.0,0,False,True,True,False,True,False,True,False,False,False,False,0.6778,0,493,Very High Risk,Decline
27,2.3,120000.0,4.4,1,53.5,2,0,102130.0,36,842.0,0.084,0.851,2837.0,0,True,False,False,False,False,True,False,True,False,False,False,0.4492,0,631,High Risk,Manual underwriter review
58,0.7,120000.0,3.7,1,36.5,3,1,266708.0,36,1807.0,0.181,2.223,7409.0,0,True,False,False,False,True,False,False,False,False,False,True,0.4327,0,640,High Risk,Manual underwriter review
42,0.7,120000.0,1.7,3,36.4,0,2,83230.0,24,3227.0,0.323,0.694,3468.0,1,True,False,True,False,False,True,False,False,True,False,False,0.7939,0,424,Very High Risk,Decline
30,5.3,120000.0,5.2,1,46.7,1,1,110028.0,36,4935.0,0.494,0.917,3056.0,0,False,True,False,False,True,False,False,True,False,False,False,0.6628,0,502,Very High Risk,Decline
59,14.5,120000.0,5.7,1,20.7,1,0,212454.0,48,3304.0,0.33,1.77,4426.0,0,False,False,False,True,False,True,False,False,True,False,False,0.3286,0,703,High Risk,Manual underwriter review
57,0.0,120000.0,1.7,2,73.2,3,1,158138.0,24,4273.0,0.427,1.318,6589.0,0,True,False,False,True,False,True,True,False,False,False,False,0.8561,0,386,Very High Risk,Decline
41,0.2,120000.0,1.2,0,20.1,0,2,95012.0,36,5274.0,0.527,0.792,2639.0,1,False,True,False,False,True,False,False,False,False,False,False,0.4329,1,640,High Risk,Manual underwriter review
30,3.2,120000.0,5.3,1,31.2,1,1,50000.0,60,1305.0,0.13,0.417,833.0,0,False,True,False,True,True,False,False,True,False,False,False,0.2939,0,724,Moderate Risk,Approve with conditions (higher rate / lower limit)
41,1.9,120000.0,3.0,0,53.0,0,1,145372.0,60,1791.0,0.179,1.211,2423.0,0,True,False,False,False,False,False,False,False,False,False,True,0.3708,0,678,High Risk,Manual underwriter review
42,3.9,120000.0,3.0,0,16.7,2,1,50632.0,12,3729.0,0.373,0.422,4219.0,0,True,False,False,False,True,False,True,False,False,False,False,0.2842,0,729,Moderate Risk,Approve with conditions (higher rate / lower limit)
60,3.5,120000.0,6.6,2,38.5,2,2,208937.0,12,4400.0,0.44,1.741,17411.0,0,False,True,False,True,True,False,False,True,False,False,False,0.6635,0,502,Very High Risk,Decline
41,3.9,120000.0,4.1,1,84.7,3,3,106633.0,48,1663.0,0.166,0.889,2222.0,1,True,False,True,False,True,False,True,False,False,False,False,0.7685,0,439,Very High Risk,Decline
64,3.5,120000.0,4.2,2,38.5,1,2,447957.0,48,3017.0,0.302,3.733,9332.0,0,True,False,True,False,False,True,True,False,False,False,False,0.6727,0,496,Very High Risk,Decline
44,0.7,120000.0,6.6,2,59.5,1,0,61586.0,60,5008.0,0.501,0.513,1026.0,1,True,False,False,True,False,False,False,False,False,False,True,0.7393,1,456,Very High Risk,Decline
28,3.3,120000.0,10.3,1,19.6,1,0,83171.0,48,3703.0,0.37,0.693,1733.0,0,False,True,False,False,True,False,False,False,False,True,False,0.3136,0,712,High Risk,Manual underwriter review
39,14.1,120000.0,2.4,1,77.6,1,0,135531.0,24,3170.0,0.317,1.129,5647.0,1,True,False,False,False,False,False,False,False,False,True,False,0.7075,0,476,Very High Risk,Decline
46,2.4,120000.0,20.6,0,35.1,3,0,88900.0,36,800.0,0.08,0.741,2469.0,0,False,True,False,True,True,False,True,False,False,False,False,0.0921,0,845,Low Risk,Approve
60,9.0,120000.0,6.6,0,51.2,1,2,58041.0,36,5003.0,0.5,0.484,1612.0,0,False,True,False,False,True,False,False,False,False,False,True,0.5863,1,548,Very High Risk,Decline
58,0.7,120000.0,5.3,1,39.8,0,2,88311.0,12,647.0,0.065,0.736,7359.0,0,False,True,True,False,True,False,False,True,False,False,False,0.3393,1,696,High Risk,Manual underwriter review
36,0.2,120000.0,4.7,1,41.1,2,1,51039.0,24,1557.0,0.156,0.425,2127.0,0,True,False,False,False,True,False,False,False,False,True,False,0.4064,0,656,High Risk,Manual underwriter review
29,7.4,120000.0,2.9,2,81.3,1,0,50000.0,48,907.0,0.091,0.417,1042.0,1,False,False,True,False,False,False,True,False,False,False,False,0.7078,1,475,Very High Risk,Decline
26,4.9,120000.0,8.1,0,82.5,1,3,226392.0,24,3981.0,0.398,1.887,9433.0,1,False,True,False,False,True,False,False,False,False,False,True,0.7273,0,464,Very High Risk,Decline
41,3.2,120000.0,0.8,2,13.3,0,1,50000.0,24,5452.0,0.545,0.417,2083.0,1,False,True,False,True,True,False,True,False,False,False,False,0.576,0,554,Very High Risk,Decline
37,0.7,120000.0,8.1,0,24.9,1,0,236390.0,48,1689.0,0.169,1.97,4925.0,0,False,True,False,True,False,True,True,False,False,False,False,0.1551,1,807,Moderate Risk,Approve with conditions (higher rate / lower limit)
57,0.7,120000.0,14.7,3,54.5,0,0,50000.0,24,3110.0,0.311,0.417,2083.0,1,True,False,False,False,True,False,False,False,False,True,False,0.614,0,532,Very High Risk,Decline
58,9.6,120000.0,4.7,2,53.0,3,2,102652.0,36,4185.0,0.418,0.855,2851.0,0,True,False,True,False,True,False,False,False,False,True,False,0.8097,1,414,Very High Risk,Decline
47,7.4,120000.0,5.9,1,21.4,1,1,50000.0,36,4793.0,0.479,0.417,1389.0,0,False,True,False,False,False,True,False,True,False,False,False,0.5231,0,586,Very High Risk,Decline
52,3.2,120000.0,5.6,0,44.0,1,2,115293.0,48,1326.0,0.133,0.961,2402.0,0,False,True,False,False,False,False,False,False,True,False,False,0.3411,0,695,High Risk,Manual underwriter review
28,0.9,120000.0,16.5,0,9.6,2,2,76999.0,24,2300.0,0.23,0.642,3208.0,0,True,False,False,True,False,False,False,False,True,False,False,0.1264,0,824,Low Risk,Approve
42,2.8,120000.0,14.1,1,61.7,1,3,70495.0,48,4279.0,0.428,0.587,1469.0,0,True,False,True,False,True,False,False,False,False,False,True,0.6758,1,495,Very High Risk,Decline
40,2.3,120000.0,5.0,0,72.7,1,4,64306.0,48,1199.0,0.12,0.536,1340.0,0,True,False,False,False,True,False,False,False,False,True,False,0.5515,1,569,Very High Risk,Decline
53,2.5,120000.0,7.1,1,20.1,1,0,146185.0,60,4791.0,0.479,1.218,2436.0,0,False,False,False,False,True,False,False,False,False,False,True,0.3926,0,664,High Risk,Manual underwriter review
26,6.6,120000.0,13.9,1,25.9,1,3,77008.0,48,555.0,0.056,0.642,1604.0,0,False,True,True,False,True,False,True,False,False,False,False,0.2565,0,746,Moderate Risk,Approve with conditions (higher rate / lower limit)
57,0.6,120000.0,0.9,1,26.4,1,0,153945.0,12,1826.0,0.183,1.283,12829.0,0,False,True,False,False,True,False,False,False,True,False,False,0.3194,0,708,High Risk,Manual underwriter review
22,4.6,120000.0,2.3,1,30.3,1,2,50000.0,36,2729.0,0.273,0.417,1389.0,0,False,True,False,True,True,False,False,False,False,True,False,0.4556,0,627,High Risk,Manual underwriter review
47,3.5,120000.0,2.2,0,31.3,1,0,71195.0,36,3955.0,0.396,0.593,1978.0,0,False,True,True,False,False,True,False,False,False,True,False,0.3952,0,663,High Risk,Manual underwriter review
25,7.0,120000.0,16.5,0,28.4,2,2,53069.0,36,4674.0,0.467,0.442,1474.0,0,True,False,False,True,False,False,True,False,False,False,False,0.2904,0,726,Moderate Risk,Approve with conditions (higher rate / lower limit)
56,1.2,120000.0,2.0,0,26.3,1,0,50000.0,36,2624.0,0.262,0.417,1389.0,0,True,False,True,False,True,False,False,False,False,True,False,0.2352,0,759,Moderate Risk,Approve with conditions (higher rate / lower limit)
21,2.7,120000.0,6.2,0,23.0,1,0,50000.0,60,2565.0,0.256,0.417,833.0,0,False,True,False,False,True,False,True,False,False,False,False,0.2048,0,777,Moderate Risk,Approve with conditions (higher rate / lower limit)
42,17.8,120000.0,0.2,2,22.2,2,0,182101.0,60,1405.0,0.14,1.518,3035.0,0,False,True,False,False,True,False,False,False,False,False,True,0.4826,0,610,High Risk,Manual underwriter review
25,5.6,120000.0,4.4,1,32.7,0,1,221574.0,24,4848.0,0.485,1.846,9232.0,0,False,True,False,True,True,False,True,False,False,False,False,0.4972,0,602,High Risk,Manual underwriter review
41,3.5,120000.0,2.7,1,51.8,1,1,50000.0,36,3470.0,0.347,0.417,1389.0,0,False,False,False,False,True,False,False,False,False,True,False,0.5932,0,544,Very High Risk,Decline
59,4.1,147551.0,4.7,0,44.4,0,0,93484.0,36,5270.0,0.429,0.634,2597.0,0,True,False,False,False,True,False,False,False,True,False,False,0.3767,0,674,High Risk,Manual underwriter review
34,2.7,120000.0,12.9,0,24.4,1,1,236971.0,36,4659.0,0.466,1.975,6583.0,0,False,True,True,False,False,True,False,False,False,False,False,0.3275,0,703,High Risk,Manual underwriter review
48,14.6,120000.0,7.6,0,74.5,3,1,121989.0,60,3024.0,0.302,1.017,2033.0,0,True,False,True,False,False,True,False,False,False,False,False,0.6231,0,526,Very High Risk,Decline
33,2.8,120000.0,25.1,2,1.2,0,2,113459.0,48,864.0,0.086,0.945,2364.0,0,True,False,False,False,True,False,False,False,True,False,False,0.124,0,826,Low Risk,Approve
61,17.2,120000.0,3.8,0,29.8,0,0,50000.0,36,940.0,0.094,0.417,1389.0,0,False,True,True,False,False,True,True,False,False,False,False,0.1919,0,785,Moderate Risk,Approve with conditions (higher rate / lower limit)
37,0.3,120000.0,0.6,0,47.2,1,1,66735.0,60,2054.0,0.205,0.556,1112.0,0,False,False,True,False,False,False,False,False,False,False,False,0.3937,0,664,High Risk,Manual underwriter review
44,2.7,120000.0,7.4,0,35.1,3,0,92556.0,36,2333.0,0.233,0.771,2571.0,0,True,False,False,False,False,True,False,False,False,False,True,0.2961,0,722,Moderate Risk,Approve with conditions (higher rate / lower limit)
43,8.0,120000.0,7.9,1,36.6,2,1,115417.0,60,2928.0,0.293,0.962,1924.0,0,True,False,False,True,True,False,False,False,True,False,False,0.4047,0,657,High Risk,Manual underwriter review
54,1.1,120000.0,5.6,1,28.9,4,2,161024.0,36,2142.0,0.214,1.342,4473.0,0,True,False,True,False,True,False,False,False,False,False,True,0.4642,0,622,High Risk,Manual underwriter review
37,1.7,120000.0,0.4,2,13.7,0,1,60422.0,24,3138.0,0.314,0.504,2518.0,0,False,False,False,False,True,False,False,False,False,False,True,0.4879,0,607,High Risk,Manual underwriter review
43,3.8,120000.0,0.7,0,13.4,1,0,112255.0,60,3360.0,0.336,0.935,1871.0,0,False,True,False,True,False,True,False,True,False,False,False,0.2429,0,754,Moderate Risk,Approve with conditions (higher rate / lower limit)
35,11.3,120000.0,1.4,1,30.8,0,1,488908.0,24,1052.0,0.105,4.074,20371.0,0,True,False,False,True,True,False,False,False,True,False,False,0.2831,0,730,Moderate Risk,Approve with conditions (higher rate / lower limit)
35,3.7,120000.0,4.0,1,57.0,0,0,195784.0,48,5058.0,0.506,1.632,4079.0,1,True,False,True,False,False,True,False,False,True,False,False,0.6988,0,481,Very High Risk,Decline
48,5.6,120000.0,5.4,0,7.8,2,1,72338.0,60,1022.0,0.102,0.603,1206.0,0,False,True,False,False,True,False,False,False,False,True,False,0.1368,0,818,Low Risk,Approve
46,1.3,120000.0,5.8,2,30.4,2,1,66041.0,12,3257.0,0.326,0.55,5503.0,0,False,False,True,False,True,False,True,False,False,False,False,0.5537,0,568,Very High Risk,Decline
42,4.7,120000.0,5.3,0,56.2,1,1,107901.0,36,4564.0,0.456,0.899,2997.0,0,True,False,True,False,True,False,False,False,False,True,False,0.5385,0,577,Very High Risk,Decline
51,10.2,120000.0,6.0,0,23.9,0,0,75553.0,36,2844.0,0.284,0.63,2099.0,0,True,False,False,False,False,False,True,False,False,False,False,0.198,0,781,Moderate Risk,Approve with conditions (higher rate / lower limit)
53,1.9,120000.0,1.8,0,61.3,1,1,125241.0,36,3484.0,0.348,1.044,3479.0,0,True,False,False,True,True,False,False,False,False,True,False,0.4765,0,614,High Risk,Manual underwriter review
43,3.5,125565.0,0.5,1,64.8,0,0,121666.0,48,5593.0,0.535,0.969,2535.0,1,False,False,True,False,True,False,False,False,False,False,False,0.7377,0,457,Very High Risk,Decline
62,9.2,120000.0,5.4,2,40.1,1,1,53828.0,60,3899.0,0.39,0.449,897.0,0,False,True,False,True,False,True,False,False,False,True,False,0.6555,0,507,Very High Risk,Decline
